product_id,category,brand,Region,City,Store_Preference,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB003463,Tops,Puma,West,Nagpur,Outlet,Winter,S,Black,2465.68,44.1,1378.32,2025-11-10,29,2.1,True,
FB003464,Outerwear,Uniqlo,East,Kolkata,Flagship,Fall,L,Pink,1782.52,26.6,1308.37,2025-07-14,390,2.9,False,
FB003465,Accessories,Allen Solly,North,Kanpur,Boutique,Fall,M,Brown,2434.28,9.5,2203.02,2025-08-02,282,2.6,False,
FB003466,Dresses,Uniqlo,North,Kanpur,Flagship,Summer,XS,White,1223.04,14.6,1044.48,2025-10-08,83,2.2,True,Damaged
FB003467,Tops,Adidas,South,Hyderabad,Outlet,Winter,M,Brown,2689.5,49.1,1368.96,2025-06-04,106,2.6,False,
FB003468,Shoes,Adidas,Central,Indore,Boutique,Winter,M,Grey,1005.71,13.2,872.96,2025-12-22,326,2.8,False,
FB003469,Outerwear,Allen Solly,West,Pune,Flagship,Fall,M,White,1242.23,49.1,632.3,2025-08-16,474,3.5,False,
FB003470,Bottoms,Adidas,West,Ahmedabad,Outlet,Summer,XL,Brown,517.17,45.4,282.37,2025-01-02,412,4.4,False,
FB003471,Bottoms,FabIndia,Central,Indore,Boutique,Fall,L,Brown,1452.52,20.2,1159.11,2025-04-18,200,3.4,False,
FB003472,Dresses,H&M,East,Kolkata,Flagship,Spring,S,White,724.4,28.9,515.05,2025-12-06,252,2.3,True,Color Mismatch
FB003473,Shoes,H&M,West,Nagpur,Boutique,Fall,XS,White,2462.56,19.6,1979.9,2025-08-28,386,2.6,False,
FB003474,Dresses,H&M,Central,Indore,Flagship,Summer,XL,Red,2459.57,23.0,1893.87,2025-07-04,412,2.1,False,
FB003475,Tops,Zara,North,Kanpur,Boutique,Fall,M,Green,525.2,20.1,419.63,2025-06-20,28,3.6,False,
FB003476,Outerwear,Nike,Central,Indore,Flagship,Summer,XS,Green,1577.57,30.0,1104.3,2025-01-15,455,4.4,False,
FB003477,Tops,H&M,Central,Indore,Boutique,Spring,L,Brown,2525.76,12.3,2215.09,2025-08-27,185,3.2,False,
FB003478,Tops,Zara,West,Ahmedabad,Boutique,Fall,S,Pink,926.18,20.7,734.46,2025-03-26,298,4.4,False,
FB003479,Outerwear,FabIndia,West,Nagpur,Flagship,Winter,XL,Black,2700.24,10.8,2408.61,2025-07-29,372,2.2,False,
FB003480,Shoes,H&M,East,Kolkata,Outlet,Spring,XL,Black,1290.16,31.8,879.89,2025-01-26,10,4.8,True,Size Issue
FB003481,Bottoms,Adidas,North,Lucknow,Boutique,Spring,L,Grey,1395.04,20.7,1106.27,2025-09-02,433,2.9,True,
FB003482,Dresses,Adidas,East,Kolkata,Flagship,Summer,XS,White,2286.22,33.1,1529.48,2025-07-17,129,2.9,False,
FB003483,Accessories,Levis,Central,Indore,Boutique,Fall,L,Black,1356.46,2.8,1318.48,2025-11-29,418,3.7,False,
FB003484,Tops,Levis,Central,Indore,Outlet,Summer,XL,Red,2956.83,44.2,1649.91,2025-07-23,296,4.5,False,
FB003485,Dresses,Allen Solly,North,Lucknow,Flagship,Spring,XS,Grey,608.43,10.2,546.37,2025-05-16,66,3.2,True,Size Issue
FB003486,Bottoms,Zara,Central,Indore,Boutique,Winter,S,Black,2425.32,11.5,2146.41,2025-10-30,181,2.7,False,
FB003487,Bottoms,Uniqlo,West,Pune,Boutique,Fall,XS,Grey,902.39,8.6,824.78,2025-05-30,364,3.7,True,
FB003488,Shoes,Levis,East,Kolkata,Boutique,Winter,M,Brown,1998.27,25.6,1486.71,2026-01-01,415,2.9,False,
FB003489,Accessories,Levis,West,Pune,Boutique,Summer,S,Grey,2076.65,8.7,1895.98,2025-11-28,183,3.7,False,
FB003490,Tops,Uniqlo,North,Kanpur,Outlet,Fall,XS,Grey,2186.93,38.8,1338.4,2025-06-01,82,3.0,False,
FB003491,Bottoms,Zara,North,Jaipur,Boutique,Summer,S,Red,1224.65,6.7,1142.6,2025-03-22,96,4.9,False,
FB003492,Tops,Allen Solly,Central,Indore,Outlet,Summer,L,Grey,2169.8,31.7,1481.97,2025-09-24,223,2.8,True,Color Mismatch
FB003493,Outerwear,Levis,East,Kolkata,Flagship,Winter,S,Pink,1112.95,2.5,1085.13,2025-05-21,401,3.3,False,
FB003494,Tops,Levis,Central,Indore,Boutique,Fall,S,Brown,1206.73,1.2,1192.25,2025-09-20,332,3.5,False,
FB003495,Tops,FabIndia,North,Jaipur,Boutique,Winter,M,Black,2340.15,28.0,1684.91,2025-04-13,373,3.8,False,
FB003496,Shoes,Puma,East,Kolkata,Boutique,Summer,M,Blue,1679.16,10.8,1497.81,2025-01-23,180,4.0,False,
FB003497,Accessories,Zara,West,Nagpur,Boutique,Fall,XL,Black,1449.66,2.7,1410.52,2025-11-25,202,3.5,True,Late Delivery
FB003498,Tops,Uniqlo,South,Chennai,Boutique,Winter,M,Black,1380.17,7.0,1283.56,2025-07-14,195,4.3,False,
FB003499,Bottoms,Puma,North,Kanpur,Outlet,Summer,XS,Black,2787.59,45.8,1510.87,2025-12-04,481,3.4,True,Damaged
FB003500,Outerwear,Zara,North,Lucknow,Flagship,Winter,XL,Green,2565.4,36.6,1626.46,2025-09-16,28,4.1,False,
FB003501,Tops,Adidas,South,Chennai,Boutique,Fall,XS,Brown,1454.55,15.3,1232.0,2025-09-04,225,2.3,False,
FB003502,Outerwear,Puma,East,Kolkata,Flagship,Summer,XL,Red,500.63,31.9,340.93,2025-02-12,447,3.6,True,Color Mismatch
FB003503,Tops,Puma,Central,Indore,Boutique,Fall,XS,Black,2372.43,11.4,2101.97,2025-07-13,475,4.5,True,Late Delivery
FB003504,Accessories,Nike,North,Jaipur,Outlet,Summer,M,Blue,796.94,34.6,521.2,2025-10-21,166,2.0,True,
FB003505,Tops,Uniqlo,Central,Indore,Boutique,Spring,XS,Grey,1095.99,7.2,1017.08,2025-03-23,392,2.1,True,Late Delivery
FB003506,Dresses,Uniqlo,East,Kolkata,Flagship,Fall,M,Black,938.46,37.1,590.29,2025-05-12,417,5.0,True,
FB003507,Outerwear,Adidas,Central,Indore,Flagship,Fall,L,Grey,699.15,27.6,506.18,2025-03-04,429,3.2,False,
FB003508,Dresses,Adidas,Central,Indore,Flagship,Winter,S,Brown,1170.35,42.8,669.44,2025-02-26,265,3.9,True,
FB003509,Dresses,Nike,Central,Indore,Flagship,Winter,S,Black,1447.67,22.4,1123.39,2025-05-12,248,3.4,True,Damaged
FB003510,Outerwear,Levis,Central,Indore,Flagship,Winter,XL,Pink,2129.79,3.1,2063.77,2025-07-16,373,4.2,False,
FB003511,Outerwear,Levis,North,Delhi,Flagship,Summer,L,Brown,2083.71,25.6,1550.28,2025-03-15,488,5.0,True,Size Issue
FB003512,Tops,Puma,North,Jaipur,Outlet,Winter,XS,Black,1319.11,31.4,904.91,2025-03-10,148,2.7,True,Late Delivery
FB003513,Tops,Uniqlo,East,Kolkata,Boutique,Winter,S,Brown,2829.36,26.1,2090.9,2025-12-24,221,4.7,True,
FB003514,Bottoms,FabIndia,West,Pune,Boutique,Summer,XL,Brown,1409.71,5.2,1336.41,2025-06-24,203,2.0,True,Color Mismatch
FB003515,Dresses,Levis,Central,Indore,Flagship,Fall,XS,Black,1473.83,18.6,1199.7,2025-11-24,350,4.6,True,Damaged
FB003516,Dresses,Adidas,Central,Indore,Flagship,Fall,XS,Grey,2961.63,33.0,1984.29,2025-07-12,207,5.0,False,
FB003517,Dresses,Nike,North,Lucknow,Flagship,Fall,L,White,1052.78,29.4,743.26,2025-03-06,419,3.0,True,Size Issue
FB003518,Dresses,Allen Solly,South,Chennai,Flagship,Fall,L,Grey,2694.46,12.2,2365.74,2025-07-20,162,3.9,False,
FB003519,Dresses,H&M,North,Jaipur,Flagship,Winter,S,Green,876.48,37.3,549.55,2025-04-25,123,3.5,True,Color Mismatch
FB003520,Dresses,Zara,North,Jaipur,Flagship,Winter,M,Grey,770.01,49.0,392.71,2025-07-25,30,2.6,True,Damaged
FB003521,Outerwear,FabIndia,South,Hyderabad,Flagship,Summer,S,Blue,1948.93,15.9,1639.05,2025-06-02,12,3.2,True,Color Mismatch
FB003522,Shoes,Adidas,North,Jaipur,Boutique,Spring,L,Grey,637.58,7.4,590.4,2025-11-27,154,5.0,False,
FB003523,Dresses,Nike,West,Nagpur,Flagship,Fall,L,Red,2523.0,22.1,1965.42,2025-09-28,64,4.1,True,Late Delivery
FB003524,Bottoms,Uniqlo,Central,Indore,Boutique,Fall,S,Pink,993.85,21.3,782.16,2025-05-05,347,2.5,False,
FB003525,Dresses,Nike,Central,Indore,Flagship,Summer,XL,White,2189.4,30.7,1517.25,2025-03-11,202,2.1,False,
FB003526,Shoes,Uniqlo,East,Kolkata,Outlet,Spring,XS,Blue,2423.94,42.9,1384.07,2025-04-03,358,4.2,True,Color Mismatch
FB003527,Tops,Zara,North,Kanpur,Boutique,Spring,XL,White,2964.5,9.6,2679.91,2025-08-10,235,2.8,True,Size Issue
FB003528,Dresses,Zara,Central,Indore,Flagship,Winter,M,Black,1095.02,39.8,659.2,2025-03-21,318,3.9,False,
FB003529,Bottoms,Uniqlo,West,Nagpur,Boutique,Spring,M,Green,2461.07,26.8,1801.5,2025-08-17,124,3.5,True,Size Issue
FB003530,Accessories,Zara,Central,Indore,Outlet,Spring,XL,Red,2483.21,46.0,1340.93,2025-06-17,310,4.7,False,
FB003531,Tops,Allen Solly,North,Delhi,Boutique,Fall,XL,Black,2073.87,22.3,1611.4,2025-06-03,62,3.6,False,
FB003532,Outerwear,H&M,South,Hyderabad,Flagship,Fall,S,Blue,2119.93,10.6,1895.22,2025-12-13,411,3.3,False,
FB003533,Accessories,Uniqlo,West,Nagpur,Outlet,Fall,XL,Grey,939.7,47.7,491.46,2025-03-05,454,3.0,True,Size Issue
FB003534,Bottoms,Levis,North,Delhi,Boutique,Winter,XL,Grey,1548.98,5.9,1457.59,2025-11-01,327,4.2,False,
FB003535,Dresses,FabIndia,West,Pune,Flagship,Fall,M,Grey,1546.63,13.4,1339.38,2025-12-25,117,4.5,True,Damaged
FB003536,Outerwear,Zara,West,Ahmedabad,Flagship,Summer,XS,Grey,2532.19,42.9,1445.88,2025-10-11,463,2.2,False,
FB003537,Tops,Uniqlo,South,Hyderabad,Outlet,Winter,XL,Grey,1330.57,43.9,746.45,2025-04-13,213,2.6,True,Late Delivery
FB003538,Outerwear,Nike,North,Delhi,Flagship,Winter,S,Green,1790.55,18.2,1464.67,2025-06-04,25,4.6,True,Size Issue
FB003539,Accessories,Levis,South,Bangalore,Boutique,Winter,XL,Red,2339.51,8.3,2145.33,2025-04-15,198,2.7,True,Damaged
FB003540,Dresses,Nike,East,Kolkata,Flagship,Spring,XS,Black,1193.48,26.2,880.79,2025-01-04,456,4.5,False,
FB003541,Shoes,Allen Solly,North,Lucknow,Boutique,Summer,XL,Red,1300.63,1.7,1278.52,2025-02-22,371,4.8,True,Damaged
FB003542,Tops,FabIndia,East,Kolkata,Boutique,Fall,S,White,1709.0,25.8,1268.08,2025-02-28,278,2.1,False,
FB003543,Shoes,Levis,West,Mumbai,Outlet,Spring,S,Blue,1120.29,45.8,607.2,2025-07-29,365,4.1,True,
FB003544,Bottoms,Adidas,South,Bangalore,Boutique,Fall,S,Grey,548.69,22.3,426.33,2025-12-11,482,2.4,True,Damaged
FB003545,Shoes,Allen Solly,Central,Indore,Outlet,Summer,M,Blue,2070.35,44.8,1142.83,2025-08-10,357,4.4,True,Damaged
FB003546,Bottoms,Puma,East,Kolkata,Boutique,Fall,XL,Red,2935.01,25.1,2198.32,2025-12-05,389,3.3,False,
FB003547,Bottoms,H&M,Central,Indore,Outlet,Summer,S,Blue,1846.22,31.2,1270.2,2025-01-31,403,2.8,False,
FB003548,Tops,Levis,Central,Indore,Boutique,Spring,L,Pink,2867.22,7.4,2655.05,2025-03-31,214,3.2,True,Late Delivery
FB003549,Outerwear,Allen Solly,West,Ahmedabad,Flagship,Winter,XL,Black,2077.92,4.0,1994.8,2025-01-14,78,4.8,False,
FB003550,Outerwear,Nike,North,Jaipur,Flagship,Spring,XL,Red,781.19,36.3,497.62,2025-07-21,157,2.8,True,Color Mismatch
FB003551,Dresses,Zara,West,Nagpur,Flagship,Fall,XS,Blue,1086.83,3.8,1045.53,2025-07-07,356,3.8,False,
FB003552,Bottoms,Zara,West,Pune,Outlet,Fall,L,Pink,955.98,44.2,533.44,2025-05-04,402,4.1,True,Late Delivery
FB003553,Tops,Uniqlo,North,Kanpur,Boutique,Summer,M,Pink,1668.72,21.3,1313.28,2025-10-29,424,4.0,True,Size Issue
FB003554,Dresses,Nike,West,Ahmedabad,Flagship,Spring,S,Pink,2133.42,31.1,1469.93,2025-02-06,143,4.4,True,Color Mismatch
FB003555,Dresses,Puma,West,Ahmedabad,Flagship,Fall,L,Brown,2597.21,3.0,2519.29,2025-07-15,348,3.7,False,
FB003556,Shoes,Uniqlo,North,Lucknow,Boutique,Summer,L,Blue,1619.22,11.2,1437.87,2025-01-05,393,2.5,False,
FB003557,Tops,Allen Solly,Central,Indore,Boutique,Fall,XL,Green,1426.22,4.5,1362.04,2025-01-16,341,3.1,True,Late Delivery
FB003558,Outerwear,Adidas,South,Hyderabad,Flagship,Summer,M,Blue,2895.39,10.4,2594.27,2025-08-27,95,3.4,False,
FB003559,Tops,Levis,South,Chennai,Boutique,Fall,M,Grey,1027.28,26.9,750.94,2025-11-21,326,3.2,True,Late Delivery
FB003560,Dresses,H&M,North,Lucknow,Flagship,Summer,L,White,833.39,35.3,539.2,2025-07-29,474,4.9,True,Late Delivery
FB003561,Bottoms,Zara,East,Kolkata,Boutique,Winter,XS,Green,1980.19,5.5,1871.28,2025-08-01,245,4.0,False,
FB003562,Bottoms,FabIndia,Central,Indore,Boutique,Winter,M,Black,2814.03,9.4,2549.51,2025-12-18,279,3.6,True,
FB003563,Accessories,Uniqlo,North,Delhi,Boutique,Winter,L,Brown,839.86,4.5,802.07,2025-12-29,456,3.7,False,
FB003564,Outerwear,Zara,West,Surat,Flagship,Winter,M,Black,2698.94,34.3,1773.2,2025-09-16,126,3.8,True,Color Mismatch
FB003565,Accessories,Nike,West,Mumbai,Outlet,Winter,S,Black,2721.99,34.3,1788.35,2025-11-15,65,2.6,True,Size Issue
FB003566,Tops,Allen Solly,East,Kolkata,Boutique,Fall,XS,Brown,751.53,3.0,728.98,2025-09-22,201,3.3,True,Color Mismatch
FB003567,Dresses,Puma,East,Kolkata,Flagship,Winter,M,Grey,1599.1,4.7,1523.94,2025-09-13,207,2.0,False,
FB003568,Shoes,Uniqlo,Central,Indore,Outlet,Winter,L,Brown,1369.3,42.0,794.19,2025-05-20,198,2.3,True,Size Issue
FB003569,Shoes,Puma,North,Lucknow,Outlet,Winter,L,White,2448.51,31.4,1679.68,2025-03-09,396,2.5,False,
FB003570,Tops,Puma,East,Kolkata,Boutique,Fall,XL,Grey,1344.4,16.2,1126.61,2025-07-15,215,2.5,True,
FB003571,Shoes,Puma,North,Delhi,Boutique,Winter,XS,Red,2677.76,21.7,2096.69,2025-07-14,450,3.6,False,
FB003572,Outerwear,Uniqlo,East,Kolkata,Flagship,Spring,L,Red,2768.46,23.3,2123.41,2025-08-20,274,3.0,False,
FB003573,Bottoms,Puma,East,Kolkata,Boutique,Winter,XS,Brown,1651.16,30.0,1155.81,2025-01-13,16,4.2,False,
FB003574,Dresses,Levis,East,Kolkata,Flagship,Spring,M,Pink,2606.3,11.2,2314.39,2025-08-21,489,3.1,False,
FB003575,Outerwear,Zara,South,Bangalore,Flagship,Spring,M,Red,1884.61,33.7,1249.5,2025-05-04,220,3.1,False,
FB003576,Outerwear,Uniqlo,East,Kolkata,Flagship,Spring,XL,White,1609.62,21.0,1271.6,2025-09-02,300,3.7,False,
FB003577,Dresses,Uniqlo,South,Hyderabad,Flagship,Summer,XS,White,1375.89,31.3,945.24,2025-09-06,490,3.4,True,Damaged
FB003578,Tops,Zara,North,Lucknow,Boutique,Fall,XS,Green,2527.64,9.7,2282.46,2025-01-29,16,2.5,True,Color Mismatch
FB003579,Shoes,Uniqlo,East,Kolkata,Outlet,Winter,XS,Green,2769.1,37.5,1730.69,2025-08-27,209,4.3,False,
FB003580,Bottoms,Puma,East,Kolkata,Boutique,Summer,M,Grey,2088.77,0.6,2076.24,2025-03-10,266,2.9,False,
FB003581,Accessories,Nike,South,Bangalore,Boutique,Summer,S,Grey,2366.46,19.6,1902.63,2025-01-06,432,2.5,True,Damaged
FB003582,Accessories,Adidas,East,Kolkata,Boutique,Winter,M,Blue,2475.23,27.9,1784.64,2025-12-27,391,3.7,True,Late Delivery
FB003583,Dresses,FabIndia,Central,Indore,Flagship,Fall,XS,Green,1237.88,17.3,1023.73,2025-12-06,61,3.7,True,Late Delivery
FB003584,Shoes,Uniqlo,Central,Indore,Boutique,Spring,M,Green,2084.33,6.2,1955.1,2025-06-13,188,4.1,True,Late Delivery
FB003585,Bottoms,Puma,South,Bangalore,Boutique,Summer,M,White,1882.47,11.1,1673.52,2025-03-29,399,4.9,True,Damaged
FB003586,Shoes,Nike,North,Jaipur,Outlet,Summer,L,White,2550.72,30.1,1782.95,2025-08-25,103,4.0,True,Late Delivery
FB003587,Shoes,Uniqlo,North,Lucknow,Boutique,Fall,M,Blue,2374.37,12.0,2089.45,2025-05-20,294,3.7,False,
FB003588,Bottoms,Zara,West,Mumbai,Boutique,Summer,L,Grey,2655.61,4.1,2546.73,2025-02-28,303,3.9,True,Damaged
FB003589,Tops,Nike,Central,Indore,Boutique,Winter,XS,Blue,534.97,24.0,406.58,2025-03-15,230,2.3,False,
FB003590,Shoes,Allen Solly,North,Lucknow,Boutique,Winter,L,Black,2327.01,19.9,1863.94,2025-05-12,307,4.2,False,
FB003591,Outerwear,Puma,East,Kolkata,Flagship,Fall,M,Grey,1581.24,9.7,1427.86,2025-05-25,271,4.6,True,Damaged
FB003592,Accessories,H&M,West,Pune,Outlet,Winter,M,Black,2596.27,30.4,1807.0,2025-03-02,23,4.7,True,Late Delivery
FB003593,Tops,FabIndia,Central,Indore,Outlet,Winter,S,Brown,2933.42,35.3,1897.92,2025-11-18,115,3.8,False,
FB003594,Outerwear,Levis,South,Bangalore,Flagship,Winter,S,Red,1096.93,31.6,750.3,2025-11-03,305,2.3,False,
FB003595,Outerwear,Zara,South,Bangalore,Flagship,Winter,XS,Red,2850.56,48.4,1470.89,2025-01-26,417,4.4,False,
FB003596,Bottoms,Zara,South,Chennai,Boutique,Winter,L,Black,1087.95,3.9,1045.52,2025-04-26,179,3.6,True,Size Issue
FB003597,Outerwear,Zara,East,Kolkata,Flagship,Fall,L,White,1806.1,17.2,1495.45,2025-08-23,41,3.9,True,
FB003598,Shoes,FabIndia,Central,Indore,Outlet,Spring,S,White,628.51,46.4,336.88,2025-02-16,401,3.3,False,
FB003599,Bottoms,Adidas,Central,Indore,Boutique,Winter,XS,White,1904.9,21.4,1497.25,2025-06-03,459,3.3,True,Damaged
FB003600,Outerwear,H&M,North,Jaipur,Flagship,Summer,XS,Brown,2092.98,4.6,1996.7,2025-02-03,409,2.2,False,
FB003601,Outerwear,Nike,North,Lucknow,Flagship,Summer,XL,Brown,1952.91,33.4,1300.64,2025-04-22,327,2.7,True,Color Mismatch
FB003602,Bottoms,Allen Solly,West,Mumbai,Boutique,Spring,L,Grey,702.41,27.8,507.14,2025-12-25,293,3.4,True,
FB003603,Bottoms,Puma,West,Surat,Outlet,Winter,L,White,2454.47,40.7,1455.5,2025-07-29,382,3.5,True,Damaged
FB003604,Shoes,Levis,North,Delhi,Boutique,Fall,XS,Black,1761.21,26.9,1287.44,2025-05-26,397,3.4,False,
FB003605,Outerwear,Zara,Central,Indore,Flagship,Fall,L,Pink,2016.52,13.7,1740.26,2025-07-01,157,4.4,True,Color Mismatch
FB003606,Outerwear,FabIndia,West,Ahmedabad,Flagship,Summer,XS,Black,2658.8,16.3,2225.42,2025-11-20,360,4.1,True,Late Delivery
FB003607,Tops,H&M,West,Nagpur,Outlet,Summer,XL,Green,2134.03,41.2,1254.81,2025-10-10,419,3.1,True,
FB003608,Shoes,Uniqlo,South,Hyderabad,Boutique,Summer,XS,Blue,2235.49,3.2,2163.95,2025-05-01,417,4.5,True,Damaged
FB003609,Outerwear,FabIndia,South,Chennai,Flagship,Summer,XS,Brown,1519.87,6.5,1421.08,2025-01-01,421,3.4,True,Color Mismatch
FB003610,Shoes,FabIndia,North,Delhi,Boutique,Spring,XL,Black,1176.69,19.4,948.41,2025-03-06,479,2.2,True,Damaged
FB003611,Outerwear,Allen Solly,South,Hyderabad,Flagship,Summer,XS,Red,1301.2,20.6,1033.15,2025-01-27,284,4.5,False,
FB003612,Bottoms,Adidas,North,Lucknow,Boutique,Spring,M,Green,1783.54,12.6,1558.81,2025-01-16,382,4.9,False,
FB003613,Outerwear,Allen Solly,Central,Indore,Flagship,Summer,XS,Blue,2972.8,17.7,2446.61,2025-05-16,148,2.3,False,
FB003614,Dresses,H&M,North,Kanpur,Flagship,Fall,M,Brown,2991.41,20.7,2372.19,2025-11-14,167,3.9,False,
FB003615,Shoes,FabIndia,North,Delhi,Boutique,Fall,XL,White,1640.59,21.7,1284.58,2025-09-26,219,4.2,False,
FB003616,Accessories,Allen Solly,North,Lucknow,Outlet,Winter,XS,Brown,2797.65,46.5,1496.74,2025-09-09,390,2.4,True,Damaged
FB003617,Tops,Uniqlo,East,Kolkata,Boutique,Fall,L,Red,2667.84,8.5,2441.07,2025-04-18,64,4.0,False,
FB003618,Bottoms,FabIndia,West,Mumbai,Boutique,Winter,XL,Green,2004.57,12.2,1760.01,2025-12-06,115,3.2,True,Color Mismatch
FB003619,Outerwear,Nike,Central,Indore,Flagship,Fall,M,White,1020.65,29.1,723.64,2025-01-12,120,3.0,True,Damaged
FB003620,Tops,Levis,South,Bangalore,Boutique,Summer,XL,Brown,1017.62,29.4,718.44,2025-06-14,476,4.8,True,Damaged
FB003621,Dresses,Nike,East,Kolkata,Flagship,Fall,L,Black,1189.35,22.0,927.69,2025-10-04,138,4.8,False,
FB003622,Dresses,Allen Solly,West,Surat,Flagship,Fall,XL,Black,932.51,30.0,652.76,2025-03-12,188,3.9,False,
FB003623,Accessories,Adidas,North,Kanpur,Boutique,Summer,S,Black,2547.44,12.6,2226.46,2025-12-31,251,3.2,False,
FB003624,Tops,Allen Solly,West,Mumbai,Boutique,Spring,S,Pink,543.91,19.0,440.57,2025-11-07,26,3.0,True,Color Mismatch
FB003625,Bottoms,Uniqlo,West,Nagpur,Boutique,Winter,XL,White,1309.74,22.0,1021.6,2025-03-13,415,4.9,True,Color Mismatch
FB003626,Tops,Uniqlo,Central,Indore,Outlet,Summer,M,Brown,2095.36,41.8,1219.5,2025-09-25,193,2.5,True,Color Mismatch
FB003627,Dresses,H&M,South,Hyderabad,Flagship,Spring,L,White,684.64,3.9,657.94,2025-01-07,448,3.5,False,
FB003628,Tops,Uniqlo,West,Nagpur,Boutique,Summer,S,Blue,1619.97,0.2,1616.73,2025-04-01,317,4.7,True,Size Issue
FB003629,Bottoms,Uniqlo,South,Bangalore,Boutique,Summer,M,Red,670.66,24.1,509.03,2025-12-19,169,3.6,False,
FB003630,Outerwear,Adidas,South,Chennai,Flagship,Fall,S,Brown,1239.75,39.9,745.09,2025-01-03,276,3.6,True,Late Delivery
FB003631,Bottoms,Zara,West,Pune,Outlet,Fall,L,White,991.14,37.8,616.49,2025-01-31,338,2.7,False,
FB003632,Outerwear,FabIndia,Central,Indore,Flagship,Winter,S,Green,631.61,38.6,387.81,2025-09-05,26,4.9,True,Color Mismatch
FB003633,Dresses,Puma,Central,Indore,Flagship,Summer,L,Red,1813.82,13.9,1561.7,2025-07-31,309,3.5,True,Size Issue
FB003634,Shoes,Uniqlo,South,Bangalore,Boutique,Spring,M,Red,1427.55,1.5,1406.14,2025-10-21,259,2.6,False,
FB003635,Outerwear,Uniqlo,West,Nagpur,Flagship,Winter,XS,Grey,902.61,45.5,491.92,2025-12-18,167,3.6,True,Late Delivery
FB003636,Shoes,Uniqlo,East,Kolkata,Outlet,Fall,XL,Red,2620.6,37.7,1632.63,2025-08-25,500,4.3,True,Late Delivery
FB003637,Dresses,Nike,East,Kolkata,Flagship,Spring,XS,Green,2955.2,20.1,2361.2,2025-02-07,36,3.5,False,
FB003638,Bottoms,Puma,East,Kolkata,Boutique,Spring,L,Green,818.77,4.7,780.29,2025-10-10,127,4.1,True,Size Issue
FB003639,Shoes,H&M,West,Mumbai,Boutique,Winter,XL,White,1557.32,28.4,1115.04,2025-11-10,52,2.5,True,Size Issue
FB003640,Shoes,Puma,North,Lucknow,Boutique,Winter,S,Black,1702.32,0.1,1700.62,2025-01-03,117,2.8,False,
FB003641,Shoes,Adidas,West,Mumbai,Boutique,Summer,XS,Brown,1458.25,13.0,1268.68,2025-12-27,345,2.4,False,
FB003642,Dresses,H&M,Central,Indore,Flagship,Winter,XS,Red,2994.19,3.8,2880.41,2025-09-18,335,3.0,True,Size Issue
FB003643,Shoes,Uniqlo,South,Hyderabad,Outlet,Spring,M,Pink,2363.27,45.4,1290.35,2025-07-21,124,2.7,False,
FB003644,Accessories,Nike,Central,Indore,Outlet,Winter,L,Red,1937.56,45.0,1065.66,2025-09-02,301,3.8,True,Late Delivery
FB003645,Dresses,Adidas,West,Surat,Flagship,Summer,M,Green,2109.47,20.9,1668.59,2025-02-12,326,2.6,False,
FB003646,Bottoms,Uniqlo,West,Ahmedabad,Boutique,Spring,M,Brown,980.92,15.5,828.88,2025-08-26,287,4.0,True,Color Mismatch
FB003647,Bottoms,Adidas,Central,Indore,Boutique,Winter,XL,White,1973.46,6.5,1845.19,2025-04-12,11,2.8,True,Color Mismatch
FB003648,Dresses,Allen Solly,Central,Indore,Flagship,Winter,XS,Blue,565.77,29.6,398.3,2025-06-22,389,4.5,False,
FB003649,Dresses,FabIndia,East,Kolkata,Flagship,Summer,S,Grey,1787.69,35.6,1151.27,2025-10-15,245,2.5,False,
FB003650,Accessories,Levis,North,Kanpur,Boutique,Winter,M,Grey,2503.12,4.3,2395.49,2025-11-26,266,3.1,False,
FB003651,Dresses,Uniqlo,West,Nagpur,Flagship,Summer,XS,Pink,1780.76,46.1,959.83,2025-03-11,319,3.6,False,
FB003652,Shoes,Uniqlo,East,Kolkata,Boutique,Spring,S,Grey,2761.51,3.2,2673.14,2025-08-07,104,2.9,True,Color Mismatch
FB003653,Bottoms,Adidas,West,Nagpur,Boutique,Spring,S,Brown,1836.44,17.0,1524.25,2025-04-15,492,4.2,False,
FB003654,Dresses,Allen Solly,West,Surat,Flagship,Winter,XS,Red,818.18,46.7,436.09,2025-11-01,365,4.9,True,Size Issue
FB003655,Bottoms,H&M,West,Surat,Outlet,Fall,XL,White,2069.98,49.0,1055.69,2025-03-08,108,3.7,True,Late Delivery
FB003656,Dresses,Levis,North,Jaipur,Flagship,Winter,XL,Blue,2664.6,6.3,2496.73,2025-05-22,109,3.1,False,
FB003657,Outerwear,FabIndia,East,Kolkata,Flagship,Winter,L,Grey,688.72,14.3,590.23,2025-07-12,498,4.8,False,
FB003658,Bottoms,Uniqlo,South,Bangalore,Outlet,Winter,XL,White,2610.96,42.7,1496.08,2025-05-31,173,3.6,True,Late Delivery
FB003659,Bottoms,FabIndia,North,Kanpur,Outlet,Summer,XS,White,907.19,45.2,497.14,2025-05-25,334,3.2,True,Size Issue
FB003660,Shoes,Adidas,West,Pune,Outlet,Summer,XS,Brown,2259.8,30.7,1566.04,2025-09-19,466,3.1,True,
FB003661,Bottoms,Levis,West,Pune,Boutique,Fall,S,Green,1720.25,27.8,1242.02,2025-03-06,155,2.5,True,Color Mismatch
