transaction_id,transaction_date,sku,product_category,store_id,warehouse_id,quantity_sold,unit_price,total_sales,reorder_threshold,expected_delivery_date,actual_delivery_date,delivery_status,supplier_name
TXN038028,2025-06-18,SKU0071,cosmetics,ST006,WH004,2,181.04,362.08,5,2025-06-21,2025-06-23,delayed,Supplier 2
TXN038029,2025-06-19,SKU0071,cosmetics,ST006,WH004,6,181.04,1086.24,5,2025-06-22,2025-06-22,on_time,Supplier 2
TXN038030,2025-06-20,SKU0071,cosmetics,ST006,WH004,1,181.04,181.04,5,2025-06-23,2025-06-23,on_time,Supplier 2
TXN038031,2025-06-21,SKU0071,cosmetics,ST006,WH004,7,181.04,1267.28,5,2025-06-24,2025-06-25,delayed,Supplier 2
TXN038032,2025-06-22,SKU0071,cosmetics,ST006,WH004,3,181.04,543.12,5,2025-06-28,2025-06-28,on_time,Supplier 2
TXN038033,2025-06-23,SKU0071,cosmetics,ST006,WH004,5,181.04,905.2,5,2025-06-29,2025-06-29,on_time,Supplier 2
TXN038034,2025-06-24,SKU0071,cosmetics,ST006,WH004,2,181.04,362.08,5,2025-06-27,2025-06-27,on_time,Supplier 2
TXN038035,2025-06-25,SKU0071,cosmetics,ST006,WH004,3,181.04,543.12,5,2025-06-27,2025-06-27,on_time,Supplier 2
TXN038036,2025-06-26,SKU0071,cosmetics,ST006,WH004,1,181.04,181.04,5,2025-06-29,2025-06-29,on_time,Supplier 2
TXN038037,2025-06-27,SKU0071,cosmetics,ST006,WH004,7,181.04,1267.28,5,2025-07-03,2025-07-03,on_time,Supplier 2
TXN038038,2025-06-29,SKU0071,cosmetics,ST006,WH004,2,181.04,362.08,5,2025-07-04,2025-07-04,on_time,Supplier 2
TXN038039,2025-06-30,SKU0071,cosmetics,ST006,WH004,5,181.04,905.2,5,2025-07-06,2025-07-06,on_time,Supplier 2
TXN038040,2025-01-01,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-01-05,2025-01-05,on_time,Supplier 2
TXN038041,2025-01-02,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-01-05,2025-01-05,on_time,Supplier 2
TXN038042,2025-01-03,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-07,2025-01-07,on_time,Supplier 2
TXN038043,2025-01-04,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-01-08,2025-01-08,on_time,Supplier 2
TXN038044,2025-01-05,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-01-09,2025-01-11,delayed,Supplier 2
TXN038045,2025-01-06,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-09,2025-01-09,on_time,Supplier 2
TXN038046,2025-01-07,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-13,2025-01-13,on_time,Supplier 2
TXN038047,2025-01-08,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-12,2025-01-12,on_time,Supplier 2
TXN038048,2025-01-09,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-14,2025-01-14,on_time,Supplier 2
TXN038049,2025-01-10,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-14,2025-01-14,on_time,Supplier 2
TXN038050,2025-01-11,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-01-14,2025-01-16,delayed,Supplier 2
TXN038051,2025-01-12,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-17,2025-01-17,on_time,Supplier 2
TXN038052,2025-01-13,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-01-16,2025-01-16,on_time,Supplier 2
TXN038053,2025-01-15,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-19,2025-01-22,delayed,Supplier 2
TXN038054,2025-01-16,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-19,2025-01-21,delayed,Supplier 2
TXN038055,2025-01-17,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-23,2025-01-23,on_time,Supplier 2
TXN038056,2025-01-18,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-23,2025-01-23,on_time,Supplier 2
TXN038057,2025-01-19,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-01-22,2025-01-22,on_time,Supplier 2
TXN038058,2025-01-21,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-23,2025-01-23,on_time,Supplier 2
TXN038059,2025-01-22,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-24,2025-01-24,on_time,Supplier 2
TXN038060,2025-01-23,SKU0071,cosmetics,ST004,WH004,7,181.04,1267.28,6,2025-01-26,2025-01-26,on_time,Supplier 2
TXN038061,2025-01-24,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-26,2025-01-26,on_time,Supplier 2
TXN038062,2025-01-25,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-27,2025-01-29,delayed,Supplier 2
TXN038063,2025-01-26,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-01-30,2025-01-30,on_time,Supplier 2
TXN038064,2025-01-27,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-01-31,2025-01-31,on_time,Supplier 2
TXN038065,2025-01-28,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-02-02,2025-02-04,delayed,Supplier 2
TXN038066,2025-01-29,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-01-31,2025-01-31,on_time,Supplier 2
TXN038067,2025-01-30,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-05,2025-02-05,on_time,Supplier 2
TXN038068,2025-01-31,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-02-03,2025-02-03,on_time,Supplier 2
TXN038069,2025-02-02,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-02-04,2025-02-04,on_time,Supplier 2
TXN038070,2025-02-03,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-02-06,2025-02-06,on_time,Supplier 2
TXN038071,2025-02-04,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-02-08,2025-02-08,on_time,Supplier 2
TXN038072,2025-02-05,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-07,2025-02-08,delayed,Supplier 2
TXN038073,2025-02-06,SKU0071,cosmetics,ST004,WH004,7,181.04,1267.28,6,2025-02-10,2025-02-10,on_time,Supplier 2
TXN038074,2025-02-07,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-09,2025-02-12,delayed,Supplier 2
TXN038075,2025-02-10,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-02-13,2025-02-13,on_time,Supplier 2
TXN038076,2025-02-12,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-02-15,2025-02-15,on_time,Supplier 2
TXN038077,2025-02-13,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-19,2025-02-19,on_time,Supplier 2
TXN038078,2025-02-14,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-18,2025-02-19,delayed,Supplier 2
TXN038079,2025-02-15,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-02-20,2025-02-20,on_time,Supplier 2
TXN038080,2025-02-16,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-02-21,2025-02-21,on_time,Supplier 2
TXN038081,2025-02-18,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-02-24,2025-02-24,on_time,Supplier 2
TXN038082,2025-02-19,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-02-23,2025-02-23,on_time,Supplier 2
TXN038083,2025-02-20,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-02-22,2025-02-22,on_time,Supplier 2
TXN038084,2025-02-21,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-02-25,2025-02-25,on_time,Supplier 2
TXN038085,2025-02-22,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-02-27,2025-02-27,on_time,Supplier 2
TXN038086,2025-02-24,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-02-27,2025-02-27,on_time,Supplier 2
TXN038087,2025-02-25,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-02-27,2025-02-27,on_time,Supplier 2
TXN038088,2025-02-26,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-03-04,2025-03-04,on_time,Supplier 2
TXN038089,2025-02-27,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-03,2025-03-06,delayed,Supplier 2
TXN038090,2025-02-28,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-06,2025-03-06,on_time,Supplier 2
TXN038091,2025-03-01,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-03-07,2025-03-07,on_time,Supplier 2
TXN038092,2025-03-02,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-04,2025-03-04,on_time,Supplier 2
TXN038093,2025-03-03,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-03-09,2025-03-09,on_time,Supplier 2
TXN038094,2025-03-04,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-10,2025-03-10,on_time,Supplier 2
TXN038095,2025-03-05,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-09,2025-03-09,on_time,Supplier 2
TXN038096,2025-03-06,SKU0071,cosmetics,ST004,WH004,7,181.04,1267.28,6,2025-03-08,2025-03-08,on_time,Supplier 2
TXN038097,2025-03-07,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-03-12,2025-03-12,on_time,Supplier 2
TXN038098,2025-03-08,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-03-12,2025-03-12,on_time,Supplier 2
TXN038099,2025-03-09,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-11,2025-03-14,delayed,Supplier 2
TXN038100,2025-03-10,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-12,2025-03-12,on_time,Supplier 2
TXN038101,2025-03-11,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-15,2025-03-15,on_time,Supplier 2
TXN038102,2025-03-12,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-17,2025-03-17,on_time,Supplier 2
TXN038103,2025-03-14,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-16,2025-03-16,on_time,Supplier 2
TXN038104,2025-03-15,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-03-19,2025-03-19,on_time,Supplier 2
TXN038105,2025-03-16,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-03-22,2025-03-22,on_time,Supplier 2
TXN038106,2025-03-17,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-03-23,2025-03-23,on_time,Supplier 2
TXN038107,2025-03-18,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-22,2025-03-22,on_time,Supplier 2
TXN038108,2025-03-19,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-03-24,2025-03-24,on_time,Supplier 2
TXN038109,2025-03-21,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-03-26,2025-03-26,on_time,Supplier 2
TXN038110,2025-03-22,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-03-28,2025-03-28,on_time,Supplier 2
TXN038111,2025-03-23,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-29,2025-03-30,delayed,Supplier 2
TXN038112,2025-03-24,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-03-26,2025-03-26,on_time,Supplier 2
TXN038113,2025-03-25,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-03-30,2025-03-30,on_time,Supplier 2
TXN038114,2025-03-26,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-03-31,2025-03-31,on_time,Supplier 2
TXN038115,2025-03-27,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-31,2025-03-31,on_time,Supplier 2
TXN038116,2025-03-29,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-03-31,2025-03-31,on_time,Supplier 2
TXN038117,2025-03-30,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-04-04,2025-04-05,delayed,Supplier 2
TXN038118,2025-03-31,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-04-06,2025-04-06,on_time,Supplier 2
TXN038119,2025-04-02,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-04-05,2025-04-05,on_time,Supplier 2
TXN038120,2025-04-03,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-04-09,2025-04-09,on_time,Supplier 2
TXN038121,2025-04-04,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-08,2025-04-08,on_time,Supplier 2
TXN038122,2025-04-05,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-09,2025-04-09,on_time,Supplier 2
TXN038123,2025-04-07,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-12,2025-04-12,on_time,Supplier 2
TXN038124,2025-04-08,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-04-13,2025-04-13,on_time,Supplier 2
TXN038125,2025-04-09,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-04-14,2025-04-14,on_time,Supplier 2
TXN038126,2025-04-10,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-04-13,2025-04-13,on_time,Supplier 2
TXN038127,2025-04-11,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-04-16,2025-04-16,on_time,Supplier 2
TXN038128,2025-04-12,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-17,2025-04-17,on_time,Supplier 2
TXN038129,2025-04-13,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-16,2025-04-17,delayed,Supplier 2
TXN038130,2025-04-14,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-19,2025-04-19,on_time,Supplier 2
TXN038131,2025-04-15,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-19,2025-04-19,on_time,Supplier 2
TXN038132,2025-04-16,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-04-18,2025-04-18,on_time,Supplier 2
TXN038133,2025-04-17,SKU0071,cosmetics,ST004,WH004,8,181.04,1448.32,6,2025-04-22,2025-04-22,on_time,Supplier 2
TXN038134,2025-04-18,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-04-20,2025-04-20,on_time,Supplier 2
TXN038135,2025-04-19,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-04-24,2025-04-26,delayed,Supplier 2
TXN038136,2025-04-20,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-04-24,2025-04-24,on_time,Supplier 2
TXN038137,2025-04-21,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-04-26,2025-04-26,on_time,Supplier 2
TXN038138,2025-04-22,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-04-28,2025-04-28,on_time,Supplier 2
TXN038139,2025-04-24,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-04-29,2025-04-29,on_time,Supplier 2
TXN038140,2025-04-25,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-04-27,2025-04-27,on_time,Supplier 2
TXN038141,2025-04-26,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-05-01,2025-05-01,on_time,Supplier 2
TXN038142,2025-04-27,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-04-30,2025-04-30,on_time,Supplier 2
TXN038143,2025-04-28,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-04,2025-05-04,on_time,Supplier 2
TXN038144,2025-04-29,SKU0071,cosmetics,ST004,WH004,8,181.04,1448.32,6,2025-05-02,2025-05-02,on_time,Supplier 2
TXN038145,2025-04-30,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-05-06,2025-05-06,on_time,Supplier 2
TXN038146,2025-05-01,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-03,2025-05-03,on_time,Supplier 2
TXN038147,2025-05-02,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-05-07,2025-05-07,on_time,Supplier 2
TXN038148,2025-05-03,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-05-08,2025-05-08,on_time,Supplier 2
TXN038149,2025-05-04,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-08,2025-05-08,on_time,Supplier 2
TXN038150,2025-05-05,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-09,2025-05-09,on_time,Supplier 2
TXN038151,2025-05-06,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-05-09,2025-05-09,on_time,Supplier 2
TXN038152,2025-05-08,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-05-13,2025-05-16,delayed,Supplier 2
TXN038153,2025-05-10,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-12,2025-05-12,on_time,Supplier 2
TXN038154,2025-05-11,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-05-17,2025-05-17,on_time,Supplier 2
TXN038155,2025-05-12,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-14,2025-05-16,delayed,Supplier 2
TXN038156,2025-05-13,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-05-16,2025-05-16,on_time,Supplier 2
TXN038157,2025-05-14,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-19,2025-05-19,on_time,Supplier 2
TXN038158,2025-05-15,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-21,2025-05-21,on_time,Supplier 2
TXN038159,2025-05-16,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-18,2025-05-18,on_time,Supplier 2
TXN038160,2025-05-18,SKU0071,cosmetics,ST004,WH004,6,181.04,1086.24,6,2025-05-20,2025-05-20,on_time,Supplier 2
TXN038161,2025-05-20,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-05-23,2025-05-23,on_time,Supplier 2
TXN038162,2025-05-21,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-24,2025-05-24,on_time,Supplier 2
TXN038163,2025-05-23,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-25,2025-05-25,on_time,Supplier 2
TXN038164,2025-05-24,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-05-28,2025-05-28,on_time,Supplier 2
TXN038165,2025-05-25,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-05-27,2025-05-27,on_time,Supplier 2
TXN038166,2025-05-26,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-05-31,2025-05-31,on_time,Supplier 2
TXN038167,2025-05-27,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-01,2025-06-01,on_time,Supplier 2
TXN038168,2025-05-28,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-05-30,2025-05-31,delayed,Supplier 2
TXN038169,2025-05-30,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-03,2025-06-03,on_time,Supplier 2
TXN038170,2025-05-31,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-06-06,2025-06-06,on_time,Supplier 2
TXN038171,2025-06-03,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-06,2025-06-06,on_time,Supplier 2
TXN038172,2025-06-04,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-09,2025-06-09,on_time,Supplier 2
TXN038173,2025-06-05,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-07,2025-06-07,on_time,Supplier 2
TXN038174,2025-06-06,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-06-11,2025-06-11,on_time,Supplier 2
TXN038175,2025-06-08,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-06-12,2025-06-12,on_time,Supplier 2
TXN038176,2025-06-09,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-06-15,2025-06-17,delayed,Supplier 2
TXN038177,2025-06-10,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-15,2025-06-15,on_time,Supplier 2
TXN038178,2025-06-11,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-14,2025-06-14,on_time,Supplier 2
TXN038179,2025-06-12,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-06-18,2025-06-18,on_time,Supplier 2
TXN038180,2025-06-13,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-18,2025-06-18,on_time,Supplier 2
TXN038181,2025-06-14,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-19,2025-06-19,on_time,Supplier 2
TXN038182,2025-06-15,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-06-21,2025-06-22,delayed,Supplier 2
TXN038183,2025-06-16,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-06-19,2025-06-21,delayed,Supplier 2
TXN038184,2025-06-17,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-20,2025-06-20,on_time,Supplier 2
TXN038185,2025-06-18,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-22,2025-06-25,delayed,Supplier 2
TXN038186,2025-06-19,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-23,2025-06-23,on_time,Supplier 2
TXN038187,2025-06-20,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-06-23,2025-06-23,on_time,Supplier 2
TXN038188,2025-06-21,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-26,2025-06-26,on_time,Supplier 2
TXN038189,2025-06-22,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-06-25,2025-06-25,on_time,Supplier 2
TXN038190,2025-06-23,SKU0071,cosmetics,ST004,WH004,4,181.04,724.16,6,2025-06-26,2025-06-26,on_time,Supplier 2
TXN038191,2025-06-24,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-27,2025-06-27,on_time,Supplier 2
TXN038192,2025-06-25,SKU0071,cosmetics,ST004,WH004,1,181.04,181.04,6,2025-06-30,2025-06-30,on_time,Supplier 2
TXN038193,2025-06-26,SKU0071,cosmetics,ST004,WH004,3,181.04,543.12,6,2025-07-02,2025-07-02,on_time,Supplier 2
TXN038194,2025-06-27,SKU0071,cosmetics,ST004,WH004,5,181.04,905.2,6,2025-07-03,2025-07-03,on_time,Supplier 2
TXN038195,2025-06-28,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-06-30,2025-07-01,delayed,Supplier 2
TXN038196,2025-06-29,SKU0071,cosmetics,ST004,WH004,7,181.04,1267.28,6,2025-07-05,2025-07-05,on_time,Supplier 2
TXN038197,2025-06-30,SKU0071,cosmetics,ST004,WH004,2,181.04,362.08,6,2025-07-06,2025-07-06,on_time,Supplier 2
TXN038198,2025-01-02,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-08,2025-01-08,on_time,Supplier 4
TXN038199,2025-01-03,SKU0071,cosmetics,ST001,WH004,3,181.04,543.12,6,2025-01-05,2025-01-05,on_time,Supplier 4
TXN038200,2025-01-04,SKU0071,cosmetics,ST001,WH004,2,181.04,362.08,6,2025-01-06,2025-01-06,on_time,Supplier 4
TXN038201,2025-01-05,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-09,2025-01-09,on_time,Supplier 4
TXN038202,2025-01-06,SKU0071,cosmetics,ST001,WH004,3,181.04,543.12,6,2025-01-10,2025-01-11,delayed,Supplier 4
TXN038203,2025-01-07,SKU0071,cosmetics,ST001,WH004,2,181.04,362.08,6,2025-01-10,2025-01-10,on_time,Supplier 4
TXN038204,2025-01-08,SKU0071,cosmetics,ST001,WH004,6,181.04,1086.24,6,2025-01-14,2025-01-14,on_time,Supplier 4
TXN038205,2025-01-10,SKU0071,cosmetics,ST001,WH004,4,181.04,724.16,6,2025-01-16,2025-01-17,delayed,Supplier 4
TXN038206,2025-01-11,SKU0071,cosmetics,ST001,WH004,2,181.04,362.08,6,2025-01-13,2025-01-13,on_time,Supplier 4
TXN038207,2025-01-12,SKU0071,cosmetics,ST001,WH004,4,181.04,724.16,6,2025-01-15,2025-01-15,on_time,Supplier 4
TXN038208,2025-01-13,SKU0071,cosmetics,ST001,WH004,4,181.04,724.16,6,2025-01-19,2025-01-19,on_time,Supplier 4
TXN038209,2025-01-16,SKU0071,cosmetics,ST001,WH004,5,181.04,905.2,6,2025-01-19,2025-01-19,on_time,Supplier 4
TXN038210,2025-01-17,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-19,2025-01-21,delayed,Supplier 4
TXN038211,2025-01-18,SKU0071,cosmetics,ST001,WH004,6,181.04,1086.24,6,2025-01-20,2025-01-20,on_time,Supplier 4
TXN038212,2025-01-19,SKU0071,cosmetics,ST001,WH004,5,181.04,905.2,6,2025-01-24,2025-01-27,delayed,Supplier 4
TXN038213,2025-01-20,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-26,2025-01-26,on_time,Supplier 4
TXN038214,2025-01-21,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-27,2025-01-27,on_time,Supplier 4
TXN038215,2025-01-22,SKU0071,cosmetics,ST001,WH004,3,181.04,543.12,6,2025-01-25,2025-01-26,delayed,Supplier 4
TXN038216,2025-01-23,SKU0071,cosmetics,ST001,WH004,3,181.04,543.12,6,2025-01-29,2025-01-29,on_time,Supplier 4
TXN038217,2025-01-24,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-28,2025-01-28,on_time,Supplier 4
TXN038218,2025-01-25,SKU0071,cosmetics,ST001,WH004,4,181.04,724.16,6,2025-01-29,2025-01-29,on_time,Supplier 4
TXN038219,2025-01-26,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-02-01,2025-02-02,delayed,Supplier 4
TXN038220,2025-01-27,SKU0071,cosmetics,ST001,WH004,2,181.04,362.08,6,2025-01-31,2025-01-31,on_time,Supplier 4
TXN038221,2025-01-28,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-01-31,2025-01-31,on_time,Supplier 4
TXN038222,2025-01-29,SKU0071,cosmetics,ST001,WH004,1,181.04,181.04,6,2025-02-01,2025-02-01,on_time,Supplier 4
TXN038223,2025-01-30,SKU0071,cosmetics,ST001,WH004,2,181.04,362.08,6,2025-02-04,2025-02-04,on_time,Supplier 4
TXN038224,2025-02-01,SKU0071,cosmetics,ST001,WH004,6,181.04,1086.24,6,2025-02-03,2025-02-03,on_time,Supplier 4
TXN038225,2025-02-02,SKU0071,cosmetics,ST001,WH004,5,181.04,905.2,6,2025-02-06,2025-02-07,delayed,Supplier 4
